id,sentence_id,text,category,preannotation,created_at,updated_at,user
108107,No sequence ID (upload ID: 29652),አድዋን በምናባዊ እውነታ የሚያስቃኘው ጉዞ ቴክኖሎጂስ,uncategorized,No preannotation,2023-01-21 14:31:40.975143+00:00,2023-01-21 14:31:40.975176+00:00,formahlet
108109,No sequence ID (upload ID: 29653),ጀርመን ውስጥ መፈንቅለ መንግሥት ለመፈጸም አሲረዋል የተባሉ 25 ሰዎች በቁጥጥር ስር ዋሉ,politics,politics,2023-01-21 14:31:42.229676+00:00,2023-01-21 14:31:42.229712+00:00,formahlet
108113,No sequence ID (upload ID: 29654),ሀሪኬይን ማሪያ የሚያደርሰውን ጥፋት እያጠናከረ ይገኛል,uncategorized,No preannotation,2023-01-21 14:32:32.135226+00:00,2023-01-21 14:32:32.135300+00:00,formahlet
108118,No sequence ID (upload ID: 29655),ፍትህ ለዓለማችን 'ታዋቂው ዘፈን' አቀናባሪ,uncategorized,No preannotation,2023-01-21 14:33:12.179480+00:00,2023-01-21 14:33:12.179513+00:00,formahlet
108119,No sequence ID (upload ID: 29656),ትግራይ ውስጥ ከባድ የጤና ስጋት የፈጠሩ 3 ተላላፊ በሽታዎች,health,health,2023-01-21 14:33:13.432226+00:00,2023-01-21 14:33:13.432256+00:00,formahlet
108120,No sequence ID (upload ID: 29657),ለላይቤሪያው ፕሬዚዳንት ልደት ትልልቅ ሰሌዳዎች መሰቀላቸው አነጋጋሪ ሆኗል,business,business,2023-01-21 14:33:14.312132+00:00,2023-01-21 14:33:14.312163+00:00,formahlet
108121,No sequence ID (upload ID: 29658),የዓለም ዋንጫ፡ ቤልጂየም በሞሮኮ መሸነፏ ቁጣ ሲቀሰቅስ ስፔን እና ጀርመን አቻ ተለያይተዋል,sports,sports,2023-01-21 14:33:15.063415+00:00,2023-01-21 14:33:15.063446+00:00,formahlet
108122,No sequence ID (upload ID: 29659),የፑቲንን አስተዳደር ሙስና የሚታገሉት የሩስያ ሴቶች,politics,politics,2023-01-21 14:33:16.364086+00:00,2023-01-21 14:33:16.364116+00:00,formahlet
108123,No sequence ID (upload ID: 29660),የኮቪድ ህሙማንን የሚያክመው ኤካ ኮተቤ ሆስፒታል እየሞላ ነው ተባለ,health,health,2023-01-21 14:33:17.320628+00:00,2023-01-21 14:33:17.320659+00:00,formahlet
108124,No sequence ID (upload ID: 29661),የኢትዮጵያ የፖለቲካ፣ የጤና እና የቴክኖሎጂ ድምጾች ለምን ወደ ክለብሀውስ ተሻገሩ?,politics,politics,2023-01-21 14:33:18.147679+00:00,2023-01-21 14:33:18.147713+00:00,formahlet
108125,No sequence ID (upload ID: 29662),ኮሮናቫይረስ: 'ልጆቼ እናታቸው በኮቪድ እንደሞተች ስለማያውቁ ትመጣለች ብለው ይጠብቃሉ',health,health,2023-01-21 14:33:18.783987+00:00,2023-01-21 14:33:18.784031+00:00,formahlet
108127,No sequence ID (upload ID: 29663),በኢትዮጵያ እና በኢንዶኔዢያ አውሮፕላኖች ላይ ስለደረሱ አደጋዎች መረጃ በመደበቁ ቦይንግ ተቀጣ,uncategorized,No preannotation,2023-01-21 14:33:24.264078+00:00,2023-01-21 14:33:24.264111+00:00,formahlet
108138,No sequence ID (upload ID: 29664),በትግራይ ለሕጻናት የሚደረገው ድጋፍ ትኩረት ሊሰጠው ይገባል ተባለ,politics,No preannotation,2023-01-21 14:34:22.264879+00:00,2023-01-21 14:34:22.264909+00:00,formahlet
108141,No sequence ID (upload ID: 29665),ሩሲያ የኔቶ አባል በሆነችው ሊቱዌኒያ ላይ ጠንካራ ዛቻ ሰነዘረች,uncategorized,politics,2023-01-21 14:34:27.757415+00:00,2023-01-21 14:34:27.757451+00:00,formahlet
108142,No sequence ID (upload ID: 29666),ከኢቦላ ያገገመው ሐኪም፡ “የምሞት መስሎኝ ነበር”,health,health,2023-01-21 14:34:29.282228+00:00,2023-01-21 14:34:29.282259+00:00,formahlet
108143,No sequence ID (upload ID: 29667),ለመጀመሪያ ጊዜ ለዋይት ሀውስ ጥቁር ሴት ቃል አቀባይ ተሾመች,politics,politics,2023-01-21 14:34:30.388554+00:00,2023-01-21 14:34:30.388585+00:00,formahlet
108144,No sequence ID (upload ID: 29668),ከዓለም አገራት ሴቶችን በሞት በመቅጣት ተወዳዳሪ የሌላት ኢራን,sports,sports,2023-01-21 14:34:31.443624+00:00,2023-01-21 14:34:31.443657+00:00,formahlet
108146,No sequence ID (upload ID: 29669),መሰረቁ ሳይታወቅ የቆየው ባለ500 ዓመት ዕድሜ ሥዕል ጣሊያን ውስጥ ተገኘ,entertainment,No preannotation,2023-01-21 14:34:37.780299+00:00,2023-01-21 14:34:37.780331+00:00,formahlet
108148,No sequence ID (upload ID: 29670),ፖለቲከኞች በአዲሱ ዓመት ሰላም እንዲያሰፍኑ 24 የሲቪል ማኅበራት ጠየቁ,politics,politics,2023-01-21 14:34:39.467640+00:00,2023-01-21 14:34:39.467670+00:00,formahlet
108149,No sequence ID (upload ID: 29671),የዓለም ባንክ በጦርነትና በግጭት ለተጎዱ ኢትዮጵያውያን የ300 ሚሊዮን ዶላር ድጋፍ ማጽደቁን አስታወቀ,politics,politics,2023-01-21 14:34:40.564126+00:00,2023-01-21 14:34:40.564156+00:00,formahlet
108150,No sequence ID (upload ID: 29672),የወባ በሽታን 70 በመቶ መቀነስ እንደሚቻል አንድ ጥናት አመለከተ,health,health,2023-01-21 14:34:41.735381+00:00,2023-01-21 14:34:41.735412+00:00,formahlet
108162,No sequence ID (upload ID: 29673),ኬንያ ከሰሃራዊ አረብ ዴሞክራቲክ ሪፐብሊክ ጋር ግንኙነቷን ማቋረጧን አስታወቀች,politics,politics,2023-01-21 14:36:03.936922+00:00,2023-01-21 14:36:03.936955+00:00,formahlet
108163,No sequence ID (upload ID: 29674),ኮሮናቫይረስ፡ የዕድሜ ባለጠጋዎቹ ጥንዶች በእንክብካቤ ማዕከል ውስጥ ተሞሸሩ,health,health,2023-01-21 14:36:05.115548+00:00,2023-01-21 14:36:05.115584+00:00,formahlet
108164,No sequence ID (upload ID: 29675),የአምናው ሻምፒዮና ሲሳይን ጨምሮ ቀነኒሳ ስለሚሳተፉበት የለንደን ማራቶን በጥቂቱ,sports,sports,2023-01-21 14:36:06.272517+00:00,2023-01-21 14:36:06.272552+00:00,formahlet
108165,No sequence ID (upload ID: 29676),ሌዲ ጋጋ በደረሰባት መደፈር በማርገዟ 'አዕምሮዬ ተቃውሶ ነበር' አለች,entertainment,No preannotation,2023-01-21 14:36:11.859834+00:00,2023-01-21 14:36:11.859868+00:00,formahlet
108170,No sequence ID (upload ID: 29677),ኢቲ 302 ቦይንግ 737፡ ልክ የዛሬ አንድ ዓመት በኢትዮጵያው አውሮፕላን ላይ ምን ተከሰተ?,business,business,2023-01-21 14:36:56.628207+00:00,2023-01-21 14:36:56.628240+00:00,formahlet
108171,No sequence ID (upload ID: 29678),በመላው ዓለም በኮሮናቫይረስ የተያዙ ሰዎች ቁጥር ከ50 ሚሊዮን አለፈ,health,health,2023-01-21 14:36:57.551936+00:00,2023-01-21 14:36:57.551968+00:00,formahlet
108172,No sequence ID (upload ID: 29679),ኖቤል ሽልማት፡ 'ሄፒታይተስ ሲ'ን ያገኙት ተመራማሪዎች ኖቤል ተሸለሙ,health,health,2023-01-21 14:36:58.372072+00:00,2023-01-21 14:36:58.372105+00:00,formahlet
108173,No sequence ID (upload ID: 29680),"የጋዜጣ አዘጋጁ ስለ ቤንያሚን ኔታንያሁ አሉታዊ ዜናዎች ""እንዳላትም ታዝዣለሁ"" አለ",politics,politics,2023-01-21 14:36:59.195365+00:00,2023-01-21 14:36:59.195398+00:00,formahlet
108174,No sequence ID (upload ID: 29681),በአውሮፓ ቻምፒየንስ ሊግ የሚሳተፉ ቡድኖች ከ32 ወደ 36 ያድጋል ተባለ,sports,sports,2023-01-21 14:36:59.864052+00:00,2023-01-21 14:36:59.864085+00:00,formahlet
108175,No sequence ID (upload ID: 29682),ዩኬ በ11 የአፍሪካ አገራት ላይ ጥላ የነበረውን የጉዞ ዕቀባ አነሳች,health,health,2023-01-21 14:37:00.367414+00:00,2023-01-21 14:37:00.367448+00:00,formahlet
108176,No sequence ID (upload ID: 29683),ኮሮናቫይረስ፡ 33 ሚሊዮን ፓውንድ ያሰባሰቡት የ100 አመቱ ሽማግሌ በኮቪድ-19 ሞቱ,health,health,2023-01-21 14:37:01.108379+00:00,2023-01-21 14:37:01.108412+00:00,formahlet
108177,No sequence ID (upload ID: 29684),ኬንያዊቷ ነርስ በዓለም አቀፍ ውድድር አሸንፋ 250 ሺህ ዶላር ተሸለመች,sports,sports,2023-01-21 14:37:01.540582+00:00,2023-01-21 14:37:01.540615+00:00,formahlet
108179,No sequence ID (upload ID: 29685),ኮሮናቫይረስ፡ ኦማን ኢትዮጵያን ጨምሮ ከ10 አገራት የሚመጡ መንገደኞችን አልቀበልም አለች,health,health,2023-01-21 14:37:02.032128+00:00,2023-01-21 14:37:02.032159+00:00,formahlet
108180,No sequence ID (upload ID: 29686),በቱርክ የድንጋይ ከሰል ማውጫ ላይ በተከሰተ ፍንዳታ 40 ሰዎች ሲሞቱ፣ 11 ቆሰሉ,health,health,2023-01-21 14:37:02.752764+00:00,2023-01-21 14:37:02.752803+00:00,formahlet
108182,No sequence ID (upload ID: 29687),በቻይና ባጋጠመ ከባድ ጎርፍ በሺዎች የሚቆጠሩ ሰዎች አካባቢያቸውን ለቀው ወጡ,uncategorized,No preannotation,2023-01-21 14:37:19.466597+00:00,2023-01-21 14:37:19.466628+00:00,formahlet
108183,No sequence ID (upload ID: 29688),የተባበሩት አረብ ኤምሬቶች ፕሬዚዳንት ሼክ ካሊፋ በ73 አመታቸው አረፉ,politics,politics,2023-01-21 14:37:20.746983+00:00,2023-01-21 14:37:20.747014+00:00,formahlet
108184,No sequence ID (upload ID: 29689),2012 ፡ ኮሮናቫይረስ ያጠላበት የኢትዮጵያ ኪነ ጥበብ፡ “አርቲስቶች ቤት ኪራይ መክፈል አቅቷቸዋል”,entertainment,No preannotation,2023-01-21 14:37:25.917219+00:00,2023-01-21 14:37:25.917251+00:00,formahlet
108185,No sequence ID (upload ID: 29690),የደቡብ ሱዳን የውሃ ሚኒስትር ግብፅ ውስጥ ሕይወታቸው አለፈ,health,health,2023-01-21 14:37:27.212581+00:00,2023-01-21 14:37:27.212613+00:00,formahlet
108186,No sequence ID (upload ID: 29691),ፖላንድ የተመታችው በዩክሬን ሚሳኤል እንደሚሆን ኔቶ ገለጸ,politics,politics,2023-01-21 14:37:28.644364+00:00,2023-01-21 14:37:28.644396+00:00,formahlet
108187,No sequence ID (upload ID: 29692),“የልብ ድካም ባጋጠመኝ ጊዜ ድመቴ ሕይወቴን አተረፈው”,health,health,2023-01-21 14:37:29.812894+00:00,2023-01-21 14:37:29.812925+00:00,formahlet
108189,No sequence ID (upload ID: 29693),አንጀሊና ጆሊ በቀድሞ የትዳር አጋሯ ብራድ ፒት ላይ ክስ መሰረተች,entertainment,No preannotation,2023-01-21 14:37:34.346761+00:00,2023-01-21 14:37:34.346792+00:00,formahlet
108190,No sequence ID (upload ID: 29694),የዓለም ዋንጫ አሸናፊን ቀድሞ ለመገመት ጥቅም ላይ እየዋሉ ያሉ መንገዶች,sports,sports,2023-01-21 14:37:35.543461+00:00,2023-01-21 14:37:35.543491+00:00,formahlet
108192,No sequence ID (upload ID: 29695),የኮቢ ብራያንት ባለቤት ኮቢ መሞቱን መጀመሪያ የሰማችው ከማኅበራዊ ሚዲያ እንደነበር ገለጸች,sports,sports,2023-01-21 14:37:36.958548+00:00,2023-01-21 14:37:36.958579+00:00,formahlet
108193,No sequence ID (upload ID: 29696),ኮሮናቫይረስ፡ የአውሮፓ አገራት በአስትራዜኒካ ክትባት ጉዳይ ለሁለት ተከፍለዋል,health,health,2023-01-21 14:37:37.863058+00:00,2023-01-21 14:37:37.863089+00:00,formahlet
108194,No sequence ID (upload ID: 29697),ኮሮናቫይረስ፡ ደቡብ ኮርያ ለድመት እና ውሾች የኮቪድ-19 ምርመራ ልታደርግ ነው,health,health,2023-01-21 14:37:38.731177+00:00,2023-01-21 14:37:38.731208+00:00,formahlet
108195,No sequence ID (upload ID: 29698),አንበጣ ፡ ኢትዮጵያ የአንበጣ መንጋን ለመቆጣጠር ምን ያህል አውሮፕላኖች አሏት?,business,business,2023-01-21 14:37:39.749039+00:00,2023-01-21 14:37:39.749079+00:00,formahlet
108196,No sequence ID (upload ID: 29699),ተመራማሪዎች የ53 ዓመቷን ሴት ቆዳ የ23 ዓመት የሚያደርግ ቴክኖሎጂ ሠሩ,health,health,2023-01-21 14:37:40.439130+00:00,2023-01-21 14:37:40.439161+00:00,formahlet
108197,No sequence ID (upload ID: 29700),ህወሓት ተኩስ ለማቆም ቅድመ ሁኔታዎቹን አሻሽሎ አቀረበ,politics,politics,2023-01-21 14:37:41.208142+00:00,2023-01-21 14:37:41.208173+00:00,formahlet
108198,No sequence ID (upload ID: 29701),የፖለቲካ ፓርቲዎች ምክር ቤት አገራዊ የምክክር ኮሚሽንን የማዋቀሩ ሂደት እንዲቆም ጠየቀ,politics,politics,2023-01-21 14:37:42.077766+00:00,2023-01-21 14:37:42.077797+00:00,formahlet
108199,No sequence ID (upload ID: 29702),ለ2ኛ ጊዜ የፈረንሳይ ፕሬዝዳንት ሆነው የተመረጡት ማክሮን ሕዝቡን አንድ ለማድረግ ቃል ገቡ,politics,politics,2023-01-21 14:37:43.122564+00:00,2023-01-21 14:37:43.122596+00:00,formahlet
108200,No sequence ID (upload ID: 29703),በአውስትራሊያ አረጋውያን እንክብካቤ ማዕከላት በየሳምንቱ 50 ወሲባዊ ጥቃቶች ይደርሳሉ ተባለ,health,health,2023-01-21 14:37:43.962817+00:00,2023-01-21 14:37:43.962849+00:00,formahlet
108201,No sequence ID (upload ID: 29704),ታጣቂዎች የጋምቤላ ከተማን በከፊል ተቆጣጥረው እንደነበረ ክልሉ ገለጸ,politics,politics,2023-01-21 14:37:44.769306+00:00,2023-01-21 14:37:44.769338+00:00,formahlet
108204,No sequence ID (upload ID: 29705),ራፐር ድሬኮ ዘ ሩለር በሎስ አንጀለስ የሙዚቃ ፌስቲቫል ላይ በስለት ተወግቶ ሕይወቱ አለፈ,entertainment,No preannotation,2023-01-21 14:37:50.728172+00:00,2023-01-21 14:37:50.728206+00:00,formahlet
108205,No sequence ID (upload ID: 29706),ዋነኛ ምልክቱ የጀርባ ሕመም የሆነው የደም ካንሰር ዓይነት,health,health,2023-01-21 14:37:51.623836+00:00,2023-01-21 14:37:51.623867+00:00,formahlet
108206,No sequence ID (upload ID: 29707),የ22ኛው የኳታር የዓለም ዋንጫ የማይረሱ 12 ምስሎች እና ታሪካቸው,sports,sports,2023-01-21 14:37:51.929960+00:00,2023-01-21 14:37:51.929989+00:00,formahlet
108208,No sequence ID (upload ID: 29708),በኢራቅ የሺዓ መሪው ራሳቸውን ከፖለቲካ ማግለላቸውን ተከትሎ በተነሳ ብጥብጥ 15 ሰዎች ተገደሉ,politics,politics,2023-01-21 14:37:52.936866+00:00,2023-01-21 14:37:52.936896+00:00,formahlet
108209,No sequence ID (upload ID: 29709),ኮሮናቫይረስ ፡ የካናዳው ሚኒስትር በኮቪድ-19 ወቅት ሽርሽር በመሄዳቸው ምክንያት ሥልጣናቸውን ለቀቁ,health,health,2023-01-21 14:37:53.992540+00:00,2023-01-21 14:37:53.992572+00:00,formahlet
108210,No sequence ID (upload ID: 29710),ኮሮናቫይረስ፡ ፈተና ውስጥ የገባው የግብርና ዘርፍ,health,health,2023-01-21 14:37:54.839453+00:00,2023-01-21 14:37:54.839485+00:00,formahlet
108211,No sequence ID (upload ID: 29711),የሰሞኑ ጉንፋን መሰል ህመም የኮሮናቫይረስ ሊሆን ስለሚችል ምርመራ ማድረግ እንደሚገባ ተመከረ,health,health,2023-01-21 14:37:55.632970+00:00,2023-01-21 14:37:55.632999+00:00,formahlet
108212,No sequence ID (upload ID: 29712),በሚቀጥሉት 20 ዓመታት ዓለማችን 1.3 ቢሊየን ቶን የፕላስቲክ ቆሻሻ መሸከም ትችል ይሆን?,business,business,2023-01-21 14:37:56.185675+00:00,2023-01-21 14:37:56.185707+00:00,formahlet
108213,No sequence ID (upload ID: 29713),በኢትዮጵያ የኤችአይቪ ቫይረስ ስርጭት መቀነሱ ተገለጸ,health,health,2023-01-21 14:37:56.611798+00:00,2023-01-21 14:37:56.611828+00:00,formahlet
108214,No sequence ID (upload ID: 29714),የደቡብ ክልል ምክር ቤት ለአዲሱ የደቡብ ምዕራብ ኢትዮጵያ ህዝቦች ክልል ስልጣን አስረከበ,politics,politics,2023-01-21 14:37:56.985373+00:00,2023-01-21 14:37:56.985404+00:00,formahlet
108217,No sequence ID (upload ID: 29715),የሕንድ ፖሊስ 27 ሰዎችን ጭኖ በፍጥነት ሲሄድ የነበረን ‘ባጃጅ’ ያዘ,uncategorized,No preannotation,2023-01-21 14:38:02.392347+00:00,2023-01-21 14:38:02.392379+00:00,formahlet
108219,No sequence ID (upload ID: 29716),31 ኢትዮጵያውያን ከኖርዌይ ተባረሩ,uncategorized,No preannotation,2023-01-21 14:38:11.076086+00:00,2023-01-21 14:38:11.076118+00:00,formahlet
108220,No sequence ID (upload ID: 29717),ታሊባን በርካታ ግዛቶችን መቆጣጠሩን ተከትሎ የሰዓት እላፊ ታወጀ,politics,politics,2023-01-21 14:38:12.091286+00:00,2023-01-21 14:38:12.091320+00:00,formahlet
108222,No sequence ID (upload ID: 29718),ከበርካታ ሕጻናት ሞት በኋላ በ4 የሕንድ ምርት በሆኑ ሽሮፖች ላይ ማስጠንቀቂያ ወጣ,health,health,2023-01-21 14:38:12.946970+00:00,2023-01-21 14:38:12.947002+00:00,formahlet
108223,No sequence ID (upload ID: 29719),በሲሪላንካ የቁንጅና ውድድር አሸናፊዋ መድረክ ላይ በተፈጠረ ጠብ ተጎዳች,sports,sports,2023-01-21 14:38:13.672215+00:00,2023-01-21 14:38:13.672246+00:00,formahlet
108224,No sequence ID (upload ID: 29720),በሊባኖስ የወደቀ ኢኮኖሚ የተመሰሉት የፋሲካ ብስኩቶች,business,business,2023-01-21 14:38:14.334756+00:00,2023-01-21 14:38:14.334788+00:00,formahlet
108225,No sequence ID (upload ID: 29721),ቲክቶክ ስደተኞች ለምነው ከሚያገኙት ገንዘብ ከፍተኛ ኮሚሽን እየሰበሰበ መሆኑ ተጋለጠ,business,business,2023-01-21 14:38:15.021987+00:00,2023-01-21 14:38:15.022020+00:00,formahlet
108226,No sequence ID (upload ID: 29722),የኔዘርላንድሷ ልዕልት በደኅንነት ስጋት ከትምህርት ቤት ወጣች,politics,politics,2023-01-21 14:38:15.736996+00:00,2023-01-21 14:38:15.737030+00:00,formahlet
108227,No sequence ID (upload ID: 29723),ኮሮናቫይረስ፡ ኩባ የኮሮናቫይረስ ክትባት ለማምረት የምታደርገው ጥረት ይሳካ ይሆን?,health,health,2023-01-21 14:38:16.426989+00:00,2023-01-21 14:38:16.427020+00:00,formahlet
108228,No sequence ID (upload ID: 29724),አትሌት ሹራ ቂጣታ የአበበ ቢቂላን የቶኪዮ ኦሊምፒክ ታሪክ ለመድገም እቅድ አለኝ አለ,sports,sports,2023-01-21 14:38:17.114635+00:00,2023-01-21 14:38:17.114670+00:00,formahlet
108229,No sequence ID (upload ID: 29725),"""ሕዝብን ከማገልገል በላይ ክብር የለም""- አዲሱ የባህርዳር ምክትል ከንቲባ",business,business,2023-01-21 14:38:17.779893+00:00,2023-01-21 14:38:17.779925+00:00,formahlet
108231,No sequence ID (upload ID: 29726),አሜሪካ፡ የስድስት ዓመቱ ታዳጊ በጎ ተግባር የበርካቶችን ልብ ነክቷል,uncategorized,No preannotation,2023-01-21 14:38:24.487718+00:00,2023-01-21 14:38:24.487750+00:00,formahlet
108232,No sequence ID (upload ID: 29727),ስፔን፡ በሙስና እየተወነጀሉ ያሉት ንጉስ ጁዋን ካርሎስ አገር ጥለው አቡዳቢ ገቡ ተባለ,business,business,2023-01-21 14:38:25.508721+00:00,2023-01-21 14:38:25.508753+00:00,formahlet
108233,No sequence ID (upload ID: 29728),ኮሮናቫይረስ ፡ ባንነካካ፣ ባንተቃቀፍ፣ ባንሳሳም በጤናችን ላይ የሚጎድል ነገር ይኖር ይሆን?,health,health,2023-01-21 14:38:25.844413+00:00,2023-01-21 14:38:25.844443+00:00,formahlet
108234,No sequence ID (upload ID: 29729),'ከሞት የተነሳው' ኬንያዊ ጉዳይ እያነጋገረ ነው,health,health,2023-01-21 14:38:26.935580+00:00,2023-01-21 14:38:26.935611+00:00,formahlet
108235,No sequence ID (upload ID: 29730),እያስፔድ ከወላጆቹ ቤት በፖሊስ ተይዞ በቁጥጥር ሥር መዋሉን ወላጅ እናቱ ተናገሩ,politics,politics,2023-01-21 14:38:27.332604+00:00,2023-01-21 14:38:27.332633+00:00,formahlet
108236,No sequence ID (upload ID: 29731),በሙስሊም አሜሪካውያን የምትመራው የአሜሪካ ከተማ,politics,politics,2023-01-21 14:38:27.707588+00:00,2023-01-21 14:38:27.707619+00:00,formahlet
108237,No sequence ID (upload ID: 29732),አለም አቀፉ ማህበረሰብ ቢማፀናትም ኢራን ተፋላሚው ናቪድ አፍካሪን በሞት ቀጣች,sports,sports,2023-01-21 14:38:28.145464+00:00,2023-01-21 14:38:28.145498+00:00,formahlet
108238,No sequence ID (upload ID: 29733),የ90 ዓመቷ አዛውንት በሁለት ዓይነት የኮቪድ ዝርያዎች ሞቱ,health,health,2023-01-21 14:38:28.415325+00:00,2023-01-21 14:38:28.415381+00:00,formahlet
108239,No sequence ID (upload ID: 29734),አውስትራሊያዊቷ ኬክ በፍጥነት በመብላት ውድድር ላይ ሳሉ ሞቱ,sports,sports,2023-01-21 14:38:28.764422+00:00,2023-01-21 14:38:28.764452+00:00,formahlet
108280,No sequence ID (upload ID: 29735),መፈንቅለ መንግሥት በተሞከረባት ሱዳን ሲቪል መሪዎች በቁጥጥር ስር መዋላቸው ተነገረ,politics,politics,2023-01-21 14:41:26.543296+00:00,2023-01-21 14:41:26.543328+00:00,formahlet
108284,No sequence ID (upload ID: 29736),ትሬቨር ኖዋ ከዴይሊ ሾው አዘጋጅነቱ ሊለቅ ነው,entertainment,No preannotation,2023-01-21 14:41:36.748782+00:00,2023-01-21 14:41:36.748814+00:00,formahlet
108285,No sequence ID (upload ID: 29737),የደብረ ብርሃን መታወቂያ የሌላቸው ግለሰቦች በከተማዋ መንቀሳቀስ እንደማይችሉ ተገለጸ,politics,politics,2023-01-21 14:41:37.829094+00:00,2023-01-21 14:41:37.829125+00:00,formahlet
108286,No sequence ID (upload ID: 29738),ኮሮናቫይረስ፡ የአክሱም ዩኒቨርሲቲ መምህር በቫይረሱ ሕይወታቸው አለፈ,health,health,2023-01-21 14:41:38.656806+00:00,2023-01-21 14:41:38.656840+00:00,formahlet
108287,No sequence ID (upload ID: 29739),ኮሮናቫይረስ፡ ደቡብ ኮርያ የኮቪድ-19 ስርጭት እየጨመረ መምጣቱን ተከትሎ ሕጓን አጠበቀች,health,health,2023-01-21 14:41:39.892920+00:00,2023-01-21 14:41:39.892951+00:00,formahlet
108289,No sequence ID (upload ID: 29740),#6 እሷ ማናት?: ለነፃነትም ለጥበብም ያልታከቱ እጆች,entertainment,No preannotation,2023-01-21 14:41:46.293021+00:00,2023-01-21 14:41:46.293061+00:00,formahlet
108291,No sequence ID (upload ID: 29741),ኮሮናቫይረስ፡ በኖርዌይ የአንዲት መርከብ ተሳፋሪዎችና ሠራተኞች በቫይረሱ ተያዙ,health,health,2023-01-21 14:41:47.525845+00:00,2023-01-21 14:41:47.525878+00:00,formahlet
108292,No sequence ID (upload ID: 29742),ኖርዌይ ፡ በአንድ ዋሻ ውስጥ ሲዝናኑ የነበሩ ሰዎች በጭስ ታፍነው ሆስፒታል ገቡ,health,health,2023-01-21 14:41:48.441401+00:00,2023-01-21 14:41:48.441433+00:00,formahlet
108294,No sequence ID (upload ID: 29743),የቀድሞ የአሜሪካ ምክትል ፕሬዚዳንት በአንድ ጉባኤ ላይ 'ከሃዲ' ተባሉ,politics,politics,2023-01-21 14:41:49.360862+00:00,2023-01-21 14:41:49.360894+00:00,formahlet
108295,No sequence ID (upload ID: 29744),ኢራናዊው የዶናልድ ትራምፕ አማካሪን ለመግደል በማሴር ተከሰሰ,politics,politics,2023-01-21 14:41:50.130132+00:00,2023-01-21 14:41:50.130166+00:00,formahlet
108297,No sequence ID (upload ID: 29745),ዴቪድ ዲዳ፣ መጽሐፍ ቅዱስን ወደ ቦረና ኦሮምኛ የተረጎሙ አባት,religion,No preannotation,2023-01-21 14:41:58.866780+00:00,2023-01-21 14:41:58.866814+00:00,formahlet
108298,No sequence ID (upload ID: 29746),"እግር ኳስ: ካፍ የኢትዮጵያ ስታድየሞች ""ይታረሱ"" ያለው ለምን ይሆን?",sports,sports,2023-01-21 14:41:59.898260+00:00,2023-01-21 14:41:59.898292+00:00,formahlet
108299,No sequence ID (upload ID: 29747),ሪሺ ሱናክ ቀጣዩ የዩናይትድ ኪንግደም ጠቅላይ ሚኒስትር ሊሆኑ ነው,politics,politics,2023-01-21 14:42:00.854567+00:00,2023-01-21 14:42:00.854598+00:00,formahlet
108300,No sequence ID (upload ID: 29748),የኢትዮጵያ የምግብ ዘይት እጥረት አዙሪት እና ምክንያቱ,business,business,2023-01-21 14:42:01.830184+00:00,2023-01-21 14:42:01.830218+00:00,formahlet
108302,No sequence ID (upload ID: 29749),የወባ በሽታን 70 በመቶ መቀነስ እንደሚቻል አንድ ጥናት አመለከተ,health,health,2023-01-21 14:42:02.603929+00:00,2023-01-21 14:42:02.603960+00:00,formahlet
108303,No sequence ID (upload ID: 29750),የጃፓን ፓስፖርት የዓለማችን ጠንካራው ፓስፖርት ተባለ፤ የኢትዮጵያስ?,business,business,2023-01-21 14:42:03.362299+00:00,2023-01-21 14:42:03.362332+00:00,formahlet
108304,No sequence ID (upload ID: 29751),ጋና ከኢትዮጵያ ጋር አቻ በመለያየቷ ለዓለም ዋንጫ የማለፍ እድሏ አጣብቂኝ ውስጥ ገባ,sports,sports,2023-01-21 14:42:04.088092+00:00,2023-01-21 14:42:04.088125+00:00,formahlet
108305,No sequence ID (upload ID: 29752),የሱዳን መፈንቅለ መንግሥት፡ በወታደራዊው ኃይል ተቃውሞ ሦስት ሰዎች ተገደሉ,politics,politics,2023-01-21 14:42:04.793827+00:00,2023-01-21 14:42:04.793858+00:00,formahlet
108306,No sequence ID (upload ID: 29753),ሐሰተኛ መድኃኒት በግብፅ ሕጻናትን ገደለ,health,health,2023-01-21 14:42:05.470275+00:00,2023-01-21 14:42:05.470306+00:00,formahlet
108308,No sequence ID (upload ID: 29754),በርካታ ሰዎችን የገደለው ጃፓናዊ በስቅላት ተቀጣ,uncategorized,No preannotation,2023-01-21 14:42:10.016944+00:00,2023-01-21 14:42:10.016979+00:00,formahlet
108309,No sequence ID (upload ID: 29755),“በአምስት የዓለም ዋንጫዎች ወርቅ እንዲመጣ ምክንያት ነኝ” አትሌት ገብረእግዚአብሔር,sports,sports,2023-01-21 14:42:10.795593+00:00,2023-01-21 14:42:10.795650+00:00,formahlet
108310,No sequence ID (upload ID: 29756),የአጎዋ የንግድ ዕድል መስተጓጎል በፋብሪካዎችና በሠራተኞች ላይ የፈጠረው ስጋት,business,business,2023-01-21 14:42:11.175543+00:00,2023-01-21 14:42:11.175577+00:00,formahlet
108311,No sequence ID (upload ID: 29757),ኮሮናቫይረስ፡ የአውሮፓ ሕብረት አገራት በዩኬ ላይ የጣሉትን የጉዞ እገዳ እንዲያነሱ አሳሰበ,health,health,2023-01-21 14:42:11.466826+00:00,2023-01-21 14:42:11.466870+00:00,formahlet
