 ,en_review,yo_review,yo_mt_review,rating,sentiment
1078,Another good potential ruined by bad writing.,Agbara miiran ti o dara ti bajẹ nipasẹ kikọ buburu.,Agbara miiran ti o dara ti bajẹ nipasẹ kikọ buburu.,2,negative
1079,A good story ruined by a bad screenplay,À ti ó dára ìtàn dabarú nípa búburú screenplay,A ti o dara itan dabaru nipa a buburu screenplay,2,negative
1080,"Can a movie be bad, but important?","Ǹjẹ́ fíìmù le jẹ́ búburú, ṣùgbọ́n pàtàkì?","Njẹ fiimu le jẹ buburu, ṣugbọn pataki?",2,negative
1081,Production and soundtrack ruined a good story,Ìsejáde àti ohùn orin bá ìtàn tí ó dára jẹ́,Ṣiṣẹjade ati ohun orin ba itan ti o dara jẹ,2,negative
1082,Slow Drama,eré tó lọ́ra,eré o lọra,2,negative
1083,Up set,ìbínú,Inu bibi,2,negative
1084,"I hoping for another enjoyable film featuring her, this movie didn't deliver on that premise, flashback after flashback, left the movie very disjointed, and gave no reason to care for any particular character,","Mo nírètí fún fíìmù ìgbádùn míràn tí ó ń fihàn rẹ̀, fíìmù yìí kò ṣé jíṣẹ́ lórí agbègbè yẹn, padà sẹ́hìn lẹ́hìn padà sẹ́hìn, fí fíìmù náà sílẹ̀ ní pípín púpọ̀, àtipé kò fún ìdí kan láti ṣètọ́jú irú ìhùwàsí kan pàtó","Mo nireti fun fiimu igbadun miiran ti o nfihan rẹ, fiimu yii ko ṣe jiṣẹ lori agbegbe yẹn, flashback lẹhin flashback, fi fiimu naa silẹ ni pipin pupọ, ati pe ko fun idi kan lati ṣetọju iru ihuwasi kan pato,",2,negative
1085,"Good movie, way too long. Storytelling also needs pace.",fíìmù tí ó dára jù. Ìtàn-àkọọ́lẹ̀ tún nílò ìyàrá.,"Ti o dara movie, ọna gun ju. Itan-akọọlẹ tun nilo iyara.",2,negative
1086,"I wanted to like this movie
But I just couldn't. Slow -moving but still predictable. Too bad.","Mo fẹ́ràn fíìmù yìí
Ṣùgbọ́n mi ò kàn le sé náàni. Gbígbé lọ́ra ṣùgbọ́n tún jẹ́ àsọtẹ́lẹ̀. Ó mà burú gan ò.","""Mo fẹ lati fẹran fiimu yii
Sugbon mo kan ko le. Gbigbe lọra ṣugbọn tun jẹ asọtẹlẹ. O ma buru gan.""",2,negative
1087,LACKED INDEPTH,àìní ìjìnlẹ̀,ÒÌNÌNÌN,2,negative
1088,"Horrendous facts...perfervid, heart wrenching story","Àwọn òtítọ́ tí ó burújù… pípè, ìtàn ìtànjẹ ọkàn","Awọn otitọ ti o buruju… pipe, itan itanjẹ ọkan",2,negative
1089,The movie was well done but I could not figure out what type of movie it wanted to be and what was the story about until I stopped watching somewhere at the middle.,Fíìmù náà ti ṣe dáradára ṣùgbọ́n mi ò le mọ irú fíìmù tí ó fẹ́ láti jẹ́ àti kíni ìtàn náà títí di ìgbà tí mo dúró wíwó ibìkan ní àárín.,Fiimu naa ti ṣe daradara ṣugbọn Emi ko le mọ iru fiimu ti o fẹ lati jẹ ati kini itan naa titi di igba ti MO duro wiwo ibikan ni aarin.,2,negative
1090,Mildy recommended. Started well but it fizzed out as it runs too long for its own good.,níyanjú jẹ́jẹ́. Bíbẹ̀rẹ̀ dáradára ṣùgbọ́n ó bàjẹ́ bí ó tí ń ṣiṣẹ́ gùn jù fún àwọn oníìwé-dára.,Mildy niyanju. Bibẹrẹ daradara sugbon o fizzed jade bi o ti nṣiṣẹ gun ju fun awọn oniwe-dara.,2,negative
1091,"Very bad acting, but the movie is still entertaining.","Ìṣèṣe búburú púpọ̀, ṣùgbọ́n fíìmù náà tún j́ẹ ìdánilárayá.","Iṣeṣe buburu pupọ, ṣugbọn fiimu naa tun jẹ idanilaraya.",2,negative
1092,Poor visuals,Àwòrán tí kò dára,Iwoye ti ko dara,2,negative
1093,"Great story, poor acting.","Ìtàn ńlá, ṣíṣe tí kò dára.","Itan nla, iṣe ti ko dara.",2,negative
1094,Production of this movie is tight but the heart is missing,"Ṣíṣejáde fíìmù yìí ti ṣòro, ṣùgbọ́n ọkàn ti ń sọnù.",Ṣiṣejade fiimu yii ti ṣoro ṣugbọn ọkan ti nsọnu,2,negative
1095,"Slow
The acting is ok, but the script is quite poor.","Ó lọ́ra 
Ìseré yẹn dára, ṣùgbọ́n àwọn àkọsílẹ̀ jẹ́ ohun tí kò dára.","""O lọra
Iṣe naa dara, ṣugbọn iwe afọwọkọ ko dara. ”",2,negative
1096,"for amateur actors that also had no direction from Akinropo. The sound was bad, probably from the lack of boom mics.","Fún àwọn òsèré tí wọ́n sẹ̀sẹ̀ bẹ̀rẹ̀ tí ó tún ní kò sí ìtọ́sọ́nà láti Akinrópò. Ohùn náà burú, bóyá láti àìní àwọn ariwo gbohùngbohùn.","fun awon osere magbowo ti ko tun ni itosona lati odo Akinropo. Ohùn naa buru, boya lati aini awọn mics ariwo.",2,negative
1097,Really awkward.,gan àìrọrùn.,Irora gaan.,2,negative
1098,"A flawed first feature film, but it shows a great deal of promise","Fíìmù ẹ̀ya àkọ́kọ́ tí ó ní àbàwọ́n, ṣùgb́ọn ó fihàn àdéhùn ńlá kan.","Fiimu ẹya akọkọ ti o ni abawọn, ṣugbọn o fihan adehun nla kan",2,negative
1099,"Slow-moving Nigerian drama about sexual harassment, assault","eré Nàìjíríà tí ń lọ lọ́ra nípa ìfipá bánilòpọ̀, ìkọlù","eré Nàìjíríà tí ń lọ lọ́ra nípa ìfipá bánilòpọ̀, ìkọlù",2,negative
1100,Only in broad Nollywood comedy mode does it feel truly convincing.,Awada Nollywood gbòòrò nìkan ni ipò ṣe o ni ì́dánilójú nítòótọ́.,Nikan ni ipo awada Nollywood gbooro ni o ni idaniloju nitootọ.,2,negative
1101,Sadly there's too much soundtrack used throughout the film and it has the effect of making the movie feel thirty-year old.,Ìbànújẹ́ pé ohùn orin púpọ̀ ló wà jákèjádò fíìmù náà àti pé ó ní ipa tí ṣíṣe fíìmù náà ní ìmọ́lára ẹni ọgbọ̀n ọdún.,Ibanujẹ pe ohun orin pupọ lo wa jakejado fiimu naa ati pe o ni ipa ti ṣiṣe fiimu naa ni imọlara ẹni ọgbọn ọdun.,2,negative
1102,"The movie wasn't great, a bit of overreaching of the actors (maybe over-directed?) but the context was great.","fíìmù kó jẹ́ ńlá, díẹ̀ nínú àwọn òsère ń seré ju bóti yẹ lọ (bóyá lórí-ìdarí?) Ṣùgbọ́n ibi tí wọ́n ti yà á dára","Awọn movie je ko nla, a bit ti overreaching ti awọn olukopa (boya lori-directed?) Ṣugbọn awọn ti o tọ je nla.",2,negative
1103,Only in broad Nollywood comedy mode does it feel truly convincing.,Àwàdà Nollywood gbòòrò nìkan ni ipò ṣe ni ò dání lójú nítòótọ́.,Nikan ni ipo awada Nollywood gbooro ni o ni idaniloju nitootọ.,2,negative
1104,"Slow moving, great acting and contains a few chills but the ending was unforgiving","Gbígbé lọ́ra, ìṣeré ńlá àti pé ó ní àwọn bíba díẹ̀ nínú, ṣùgbọ́n ìparí kò ní ìdáríjì.","Gbigbe lọra, iṣere nla ati pe o ni awọn biba diẹ ninu ṣugbọn ipari ko ni idariji",2,negative
1105,It's spooky and atmosperic with a slow-creeping dread that doesn't really pay off in the end.,Ó jẹ́ ìdẹ̀rúbà àti ojú ayé pẹ̀lú ẹ̀rù tí ń rákò tí ó lọ́ra tí kò sanwó gaan ní ìparí.,O jẹ Spooky ati oju aye pẹlu ẹru ti nrakò ti o lọra ti ko sanwo gaan ni ipari.,2,negative
1106,"Good until the end
Horrible mistake!","Ó dára títí di òpin 
Àṣìṣe ńlá!","""O dara titi di opin
Aṣiṣe ti o buruju!""",2,negative
1107,"This movie based on the ebola outbreak in Nigeria was very depressing and it wasn't as great as I thought it would be. In fact, it wasn't what I was expecting either.","Fíìmù yìí dá lórí  àrùn ẹ̀bólà ní Nàìjíríà. Ó jẹ́ ìbànújẹ́ púpọ̀ àti pé kò ṣe ńlá bí Mo ti rò pe yóò jẹ́. Ní òtítọ́, kìí ṣe ohun tí mò ń retí, pẹ̀lú.","Fiimu yii ti o da lori ibesile ebola ni Naijiria jẹ ibanujẹ pupọ ati pe ko tobi bi mo ti ro pe yoo jẹ. Ni otitọ, kii ṣe ohun ti Mo n reti boya.",2,negative
1108,Well intentioned but amateurish attempt to move the viewer.,Ti ìpinnu dáradára ṣùgbọ́n ìgbìyànjú má gbowó láti gbé olùwò náà.,Ti pinnu daradara ṣugbọn igbiyanju magbowo lati gbe oluwo naa.,2,negative
1109,This is a soulless muddled mess that does great disservice to a great book.,Èyí jẹ́ ǹkan àìmọ́gbọ́nwá ẹ̀rẹ̀kẹ́ tí kò ní ẹ̀mí tí ó ṣe àìṣedédé ńlá sí ìwé ńlá kan.,Eyi jẹ idotin ẹrẹkẹ ti ko ni ẹmi ti o ṣe aiṣedeede nla si iwe nla kan.,2,negative
1110,It could've been way better.,Ó lè ti jẹ́ ǹkan tí ó dára jùlọ.,O le ti jẹ ọna ti o dara julọ.,2,negative
1111,This is so unbelievably boring,Eléyìí jẹ́ aláìdùn,Eleyi jẹ ki unbelievably alaidun,2,negative
1112,Could have been a great movie but muddles along with many scenes rushed as it cuts back and forth between the historical backdrop and the love melodramas,Ṣe ni ò bá jẹ́ fíìmù ńlá kan ṣùgbọ́n àwọn àìṣedéédé pẹ̀lú ọ̀pọ̀lọpọ̀ àwọn ìwòye sáré bí ó tí ń gé sẹ́hìn àti síwájú láàrín ẹ̀hìn ìtàn àti àwọn eré ìfẹ́,Ṣe o le jẹ fiimu nla kan ṣugbọn awọn muddles pẹlu ọpọlọpọ awọn iwoye sare bi o ti n ge sẹhin ati siwaju laarin ẹhin itan ati awọn melodramas ifẹ,2,negative
1113,This movie is a complete mess.,Fíìmú yìí jẹ́ ìwọ̀sí gbáà,Fiimu yii jẹ idotin pipe.,2,negative
1114,almost felt like 2 different movies. The story needed tighter translation of the events happening.,fẹ́rẹ̀ dàbi sinimá méjì tí ó yàtọ̀. Ìtàn náà nílò ìtúmọ̀ tó súnmọ́ sí ti àwọn ìṣẹ̀lẹ̀ tí n ṣẹlẹ̀.,fere ro bi 2 o yatọ si sinima. Itan naa nilo itumọ tighter ti awọn iṣẹlẹ ti n ṣẹlẹ.,2,negative
1115,"The sketchy storyline is overly reliant on clich, caricature and contrivance.","Ìtàn ìyanjú jẹ́ ìgbẹ́kẹ̀lé púpọ̀jù lórí èdè-àìyedè, ìró àti ètò àrékérekè.","Itan itan iyanju jẹ igbẹkẹle pupọju lori clich, caricature ati contrivance.",2,negative
1116,"There are some funny touches and moments of freewheeling energy, but it is too broad, with acting and directing styles that are a little like afternoon TV.","Díẹ̀ nínú àwọn fọwọ́kàn alárinrin àti àwọn àkókò tí agbára ọ̀fẹ́, ṣùgbọ́n ó gbòòrò púpọ̀, pẹ̀lú iṣé àti àwọn  ìtọ́sọ́nà tí ó jẹ́ díẹ̀ bíi tẹlifísọ̀n ọ̀sán.","Nibẹ ni o wa diẹ ninu awọn funny fọwọkan ati awọn akoko ti freewheeling agbara, sugbon o jẹ ju gbooro, pẹlu osere ati darí aza ti o wa ni kekere kan bi Friday TV.",2,negative
1117,An occasionally engaging but often hamfisted urban fable.,Ohùn lẹ́ẹ̀kọ̀ọ̀kan lọ́wọ́sí sùgbọ́n ìgbà asán ìlú ìtàn.,Ohun lẹẹkọọkan lowosi sugbon igba hamfisted ilu itan.,2,negative
1118,As a comedy it starts out well enough but soon gets a little (but not much) more drama-like with its storyline to the detriment of the film. Has a very inner-city urban styling.,Bí àwọn àwàdà tí ó bẹ̀rẹ̀ jáde dáradára tó ṣùgbọ́n,Gẹgẹbi awada o bẹrẹ daradara to ṣugbọn laipẹ yoo gba diẹ (ṣugbọn kii ṣe pupọ) diẹ sii eré-bii pẹlu itan-akọọlẹ rẹ si iparun fiimu naa. Ni aṣa ara ilu inu pupọ.,2,negative
1119,"Boring movie but kind of educative
I found this movie very boring but kind of educative.",Fíìmù aláìdùn ṣùgbọ̀n ó ní ẹ̀kọ́ tí mo ríi fíìmù yìí aláìdùn púpọ̀ ṣùgbọ́n ó ní ẹ̀kọ́.,"""Fiimu alaidun ṣugbọn iru ẹkọ
Mo rii fiimu yii alaidun pupọ ṣugbọn iru ẹkọ.”",2,negative
1120,kinda boring and inconsistent. a lot of confusing narratives choices,Ó jẹ́  aláìdùn àti àìsedédé.  Púpọ̀ ti àìrọ́jú ní ìyàn yíyàn,kinda alaidun ati aisedede. a pupo ti airoju narratives yiyan,2,negative
1121,"I really wanted to like this film. I liked most of the actors and the production quality was good, but even though it was only 1 hr 34 it seemed to drag on forever. I had to stop and start this movie a few times. I finally finished it after a couple of months.","Mo fẹ́ láti fẹ́ràn fíìmù yìí gaan. Mo ní ìfẹ́ ọ̀pọ̀lọpọ̀ àwọn òṣèré àti dídára ìṣelọ́pọ̀.Ó dára, ṣùgbọ́n bótilẹ̀jẹ́pé ó jẹ́ wákàtí kan nìkan etí ọgbọ̀n ìṣẹ́jú mẹ́rin, ó dàbí pé ó fá lórí láíláí. Mo ní láti dúró àti bẹ̀rẹ̀ fíìmù yìí. Mo ti párí níkẹhìn lẹ́hìn osù díẹ̀.","Mo fe lati feran fiimu yii gaan. Mo fẹran pupọ julọ awọn oṣere ati didara iṣelọpọ dara, ṣugbọn botilẹjẹpe o jẹ 1 hr 34 nikan o dabi pe o fa titi lailai. Mo ni lati da ati bẹrẹ fiimu yii ni igba diẹ. Mo pari nikẹhin lẹhin oṣu meji kan.",2,negative
1122,".Although the tension is not too high, suspense is not a thing, the obstacle could have taken more sweat and sacrifices, but yet, Lionheart is really good.","Bótilẹ̀jẹ́pé ẹ̀dọ̀fú kò pọ̀ jù, Ìyàlẹ́nu kìí ṣe ǹkan. ìdíwọ́ yẹn le ti gba oògùn àti ẹbọ ṣùgbọ́n, Síbẹ̀síbẹ̀, ọkàn kìnìún dára gaan.",".Biotilẹjẹpe ẹdọfu ko ga ju, ifura kii ṣe nkan, idiwọ naa le ti gba lagun ati awọn irubọ diẹ sii, ṣugbọn sibẹsibẹ, Lionheart dara gaan.",2,negative
1123,The movie seemed generally flat and draggy though out.,Fíìmù náà dàbí ẹnipé gbogbo pẹ̀tẹ́lẹ̀ ti wà ní fífà dé ìparí,Fiimu naa dabi enipe gbogbo alapin ati draggy botilẹjẹpe jade.,2,negative
1124,"chief Daddy 2 is an unfocused mess, which would be tolerable if it only made us laugh more often.","Bàbá olóyè kejì jẹ́ àìmọ́gbọ́nwá, èyítí yóò jẹ́ ìfàradà tí ó bá jẹ́ kí a rẹ́rìn nígbà gbogbo.","olori Daddy 2 jẹ idotin ti ko ni idojukọ, eyiti yoo jẹ ifarada ti o ba jẹ ki a rẹrin nigbagbogbo.",2,negative
1125,"With no modulating direction and no subtlety, this is a long, hard slog that will best be appreciated by friends and family of those in the cast and crew","Láìsí ìtọ́sọ́nà àti ìtumọ̀, eléèyí jẹ́ kan tó gùn , tó le tí yóò ti ò fi le dára níwájú àwọn ọ̀rẹ́ àti ẹbí tí àwọn tí olùdarí àti àwọn òṣèré.","Laisi itọsọna iyipada ati ko si arekereke, eyi jẹ slog gigun, lile ti yoo jẹ riri julọ nipasẹ awọn ọrẹ ati ẹbi ti awọn ti o wa ninu simẹnti ati awọn atukọ",2,negative
1126,Soppy and touristy..,Ḿ bomirin àti kí o ń ṣiṣẹ́,Alarinrin ati oniriajo..,2,negative
1127,"The subjects in Swallow would make anyone cry -- poverty, sexual harassment, drug dealing, systemic corruption -- but the movie and all the characters are flat and emotionless.","Àwọn kókó-ọ̀rọ̀ tí ó wà nínú Swallow yóò jẹ́ kí ẹnikẹ́ni kígbe - òṣì, ìfipábánilòpọ̀ ìbálópọ̀, ìṣòwo ogun olóró, ìbàjẹ́ ẹ̀tọ́ - ṣùgbọ́n fíìmu náà àti gbogbo àwọn ohun kíkọ jẹ́ aláìlérò àti àìbìkítà.","Awọn koko-ọrọ ti o wa ninu Swallow yoo jẹ ki ẹnikẹni kigbe - osi, ifipabanilopo ibalopo, iṣowo oogun, ibajẹ eto - ṣugbọn fiimu naa ati gbogbo awọn ohun kikọ jẹ alapin ati aibikita.",2,negative
1128,Not so here. 'Ajibade' is a typical Yoruba film with no real talent behind it,kò rí bẹ́ẹ́ níbí. 'Ajíbádé' jẹ́ aṣoju eré orí ìtágé tí kò ní ojúlówó ẹ̀bùn kankan lẹ́yín rẹ̀,Ko ri bẹ nibi. 'Ajibade' je fiimu Yoruba to n se ti ko si talenti gidi leyin re,2,negative
1129,Serious performances are non existent in 'African Messiah'. Dialogue is a total wash..,"ṣíṣe gírí sí isẹ́ kòsí láàyè ní 'Áfíríkà Mèṣáyà'.
ìbáraenisòrò jẹ́ àpapò oun tíkò ní ìtumọ̀.",Awọn iṣẹ ṣiṣe to ṣe pataki ko si ni 'Messia Afirika'. Ifọrọwerọ jẹ ifọsọ lapapọ..,2,negative
1130,And this is not a comedy; yet there are hundreds of examples worse than this.,èyí kíse àwàdà; síbèsíbè àpere ọgọ́run wà tó burú jù báyì lọ.,Ati pe eyi kii ṣe awada; sibẹ awọn ọgọọgọrun awọn apẹẹrẹ buru ju eyi lọ.,2,negative
1131,"Unlike that one which had no ghosts to boast of, 'Ghost and The Tout Too' doesn't understand that movie-making is rooted in brain-work and not in using cinema to do ""Yahoo"", abusing stardoms to fleece fandoms. Sadly.","kò dàbí ìyen náà tíkòní iwin láti fi sògo, 'Iwin ati àwon omo ìta pèlú' kòyé won pé síse eré- oríìtàgé fìdí múlè nínú isé ọpọlọ àtì máfi sinimá sẹ ""ìjàmbá"", ìlòkulò sítádọ́mù láti fitú àwon olólùfẹ́ won jẹ. ìkorò ọkàn.","Ko dabi ẹni yẹn ti ko ni awọn ẹmi lati ṣogo fun, 'Ẹmi ati The Tout Too' ko loye pe ṣiṣe fiimu jẹ fidimule ninu iṣẹ-ọpọlọ kii ṣe ni lilo sinima lati ṣe “Yahoo”, ilokulo awọn irawọ si awọn fandoms irun-agutan. Ibanujẹ.",2,negative
1132,it tells a piecemeal story one could swear was hurriedly written by a primary school pupil for last year's Cultural Day drama presentation,óṣo nípa ìtàn kékeré kan èyàn lé búra pé ọmọ ilé èkọ́ alákó bèrè lósáré kọ́ fún eré ìbílè ọdún tókojá,ó ń sọ ìtàn kan tí ó lè búra ní kíákíá láti ọwọ́ akẹ́kọ̀ọ́ alákọ̀ọ́bẹ̀rẹ̀ kan tí a kọ sílẹ̀ fún ìfihàn eré-ìṣe Ọjọ́ Àṣà ní ọdún tí ó kọjá.,2,negative
1133,"Its highlights include; bad acting, shabby story-telling, horrendous make-up and an idiotic story that feels more like badly told gist than a written down story.","ìsààmì rẹ̀ jẹ́; àiṣe lóri eré-ìtàgé, ìtàn tíkò jinlẹ̀, ìsojú tíkò bójú mú, àti ìtàn tì ó dàbí wọ́n soní búburú  jù àkọsílè.","Awọn ifojusi rẹ pẹlu; buburu osere, shabby itan-enikeji, horrendous Rii-oke ati awọn ẹya idiotic itan ti o kan lara siwaju sii bi koṣe so gist ju a kọ si isalẹ itan.",2,negative
1134,"Kpali' has nothing. A profoundly useless movie, 'Kpali' is an empty box, literally. A ludicrous and baseless story that needed no telling.","Kpali' kòní nkàankan.eré orí-ìtàgé tíkò múná dóko, òfìfo ní 'Kpali' jẹ́ ìtàn tí kòní ìtumọ̀ ní síso","Kpali' ko ni nkankan. Fiimu ti ko wulo pupọ, 'Kpali' jẹ apoti ti o ṣofo, gangan. Aludicrous ati ipilẹ itan ti o nilo ko si enikeji.",2,negative
1135,. Forceful story-telling and embarrassingly bad acting are the hallmarks of this shabby pretender.,ìtàn sísọ tipátipá àti eré orí ìtàgé tí óún dójú tini ní ìwà eni afìwàpamọ́ yí.,. Itan-ọrọ ti o ni agbara ati ṣiṣe iṣe buburu ti itiju ni awọn ami-ami ti apanirun onibajẹ yii.,2,negative
1136,"A dulled out audience, sleeping and snoring.",àwon awòran tí wón sùn tí wón sín harun,"A dulled jade jepe, sùn ati snoring.",2,negative
1137,"Worst part is; the desperately annoying music that plays continuously throughout, making dialogue hard-to-hear and in many cases downright inaudible.","ìyí tí ó burú jù níbẹ̀ ní; orin tíkò nítumọ̀ tí óun lọ lére títí dé òpìn, tí ó jẹ́kí ìbánisọ̀rọ̀ lẹ látigbó","Apakan ti o buru ju ni; orin didanubi ti o ni itara ti o n ṣiṣẹ ni gbogbo igba, ti o jẹ ki ibaraẹnisọrọ le-lati gbọ ati ni ọpọlọpọ awọn ọran alaigbọran.",2,negative
1138,Not recommended.,àìfọwósí,Ko ṣe iṣeduro.,2,negative
1139,"if you are a sucker for Yoruba movies (nothing wrong with being one), you have to know that 'Alubarika' is just another run of the mill Yoruba mov",tí o bá gbádun ère yorùbá( kòsí nkan tí o se)oní látimọ̀ pé 'Alubarika' jé  òmìràn nínú eré yorùbá,"ti o ba je omo omu fun sinima yoruba (ko si ohun to buru ninu jije kan), e gbodo mo wipe 'Alubarika' is just another run of the mill Yoruba mov",2,negative
1140,"The Good' is so bad, they named it ""Good"".","dídára jẹ́ àida,tí wọn sóni dìdára","Awọn Rere' jẹ buburu pupọ, wọn pe orukọ rẹ ni ""O dara"".",2,negative
1141,Maybe the best thing about this is that it's at least entertaining enough that you won't tear your hair out if you happen to see it,bóyá ìyì tódára jù nípé ó dùn gan osììní kábàmò tí obá wò,Boya ohun ti o dara julọ nipa eyi ni pe o kere ju idanilaraya to pe iwọ kii yoo fa irun ori rẹ jade ti o ba ṣẹlẹ lati rii.,2,negative
1142,Once Upon A Night' is a dud.,once upon a night' jẹ ọun tíkò níyì,Lọgan Lori A Night' ni a dud.,2,negative
1143,"Unfortunately, we can't bear cowboy pistols, space guns, cut & sow costumes, annoyingly talentless filming and unnecessary long form remembrance ceremonies for already shown footage all buttered up with ridiculously unintelligent revelations of supposed-to-be shockers that were apparent from the beginning.","Láìlóríre, a ò lá fara dàa ìbọn Cowboy, ìbọn àlàfo,  asoí wón ranrí wọ́n fi dábírà,  eré tíwónse tí ó bí yàn nínù rí kòlébùn ríkòsí se pàtàkì, ayẹyẹ rí wón fi rántí eré tí wọ́n tí fi hàn tẹ́lẹ̀ tí wọ́n kójo pọ̀ tí kòsì nítumọ̀ láti bèrè","Laanu, a ko le gba awọn ibon ibọn kekere, awọn ibon aaye, ge & gbìn awọn aṣọ, iyaworan ti ko ni iyanilẹnu ati awọn ayẹyẹ iranti fọọmu gigun ti ko wulo fun awọn aworan ti a ti ṣafihan tẹlẹ ti gbogbo bota pẹlu awọn iṣipaya ti ko ni oye ti ẹgan ti o yẹ ki o jẹ awọn apanirun ti o han gbangba lati inu ibere.",2,negative
1144,"If somehow, If you know anyone deserving of your punishment, just buy them a ticket.","bóbá sejẹ́, tí obá mọ̀ ẹnìkankan rí óye kí ó jẹ ìyà, rà tíkẹ́ẹ̀tì","Ti o ba ti bakan, Ti o ba mọ ẹnikẹni deserving ti rẹ ijiya, o kan ra wọn a tiketi.",2,negative
1145,There's too little value here to be worth paying premium for.,Iyì díẹ̀ lówà níbẹ̀ kòsì yẹ kọsan owó púpọ̀ fun,Iye kekere wa nibi lati tọ san owo-ori fun.,2,negative
1146,Rant Queens' is reckless with stupidity.,Rants Queens' jẹ́ ìkàa nkan sí pẹ̀lú òmùgọ̀,Rant Queens 'jẹ aibikita pẹlu omugo.,2,negative
1147,"Just as the saying goes: ""All that glitters is not Gold"", 'The Bling Lagosians' is not Gold.",bí òwe náà selọ 'gbogbo tóún dán kọ́ni wúra' ' àwọn tóún gbé lékò tóún dán kọ́ni wúra',"Gẹ́gẹ́ bí ọ̀rọ̀ náà ṣe sọ pé: “Gbogbo ohun tó ń dán yìí kì í ṣe Góòlù”, ‘Àwọn ará Èkó Bling’ kì í ṣe Góòlù.",2,negative
1148,Clustered Colours' is like cheap doughnut with plenty of nothing around a very tiny something,àwò tó dìpò ódàbí oun tíkò wọ́n tó ní nkan tó pọ̀ tó jẹ́ asán láyìká oun tó kéré,Awọn awọ iṣupọ' dabi donut olowo poku pẹlu ọpọlọpọ ohunkohun ni ayika nkan ti o kere pupọ,2,negative
1149,"We call it a kidnap- Held hostage for fifty odd minutes, we were forced on an excursion of the resort grounds, Not recommended.","apeè ní ajínigbé nínú àhámọ́ fun odidi àádọ́ta ìséjú, wọ́n fi tipátipá jẹ́ kalọ sí ìrìn àjò asegbyinti, àìfọwọsí","A pe o kan kidnap- Waye hostage fun aadọta odd iṣẹju, a ni won fi agbara mu lori ohun excursion ti awọn ohun asegbeyin ti aaye, Ko niyanju.",2,negative
1150,Heaven's Hell' just isn't interesting.,Heaven's Hell' kò kàn dùn,Apaadi ọrun' o kan kii ṣe igbadun.,2,negative
1151,"Despite being produced by Zeb Ejiro and directed by Chico Ejiro, two Nollywood Goliaths, this 'Night Bus to Lagos' fails to arrive safely. the nineties. A complete waste of mone.","bóse jpé Zebé Ejiro lóṣé tí  Chico Ejiro ló darí rẹ̀, àgbà òsèré méjì, ọkọ̀ alá lọ́sí èkó' kò délé láyọ̀. nígbà àtijọ́. ìfiwósòfò","Bi o tile je wi pe Zeb Ejiro lo se agbejade ati oludari Chico Ejiro, Nollywood Goliaths meji, 'Ale Bus to Lagos' yii kuna lati de lailewu. awọn nineties. A pipe egbin ti owo.",2,negative
1152,"But unfortunately, these shining moments were just to few and far between for them to justify paying serious money to see this","ṣùgbọ́n, àkókò dídán yí kéré ósì jìnà fún won láti san owó tójọju láti fi wo yí","Ṣugbọn laanu, awọn akoko didan wọnyi jẹ diẹ ati jinna laarin wọn lati ṣe idalare sisan owo to ṣe pataki lati rii eyi.",2,negative
1153,Plagued by everything from terrible story telling to shoddy production to generally very-below average acting.,àìsàn oun gbogbo láti  àì mọ̀ ìtàn so sí  gbígbé jáde eré tí ò bójú mu sí àì mọ̀ eré ṣe,Iyọnu nipasẹ ohun gbogbo lati sisọ itan ẹru si iṣelọpọ shoddy si gbogbogbo pupọ-ni isalẹ apapọ iṣere.,2.5,negative
1154,The story is so convoluted and so unnecessarily dragged out that.,wón fà ìtàn nàà gùn làí nítumọ̀,Itan naa pọ tobẹẹ ti o si fa jade lainidi.,2.5,negative
1155,"This movie is ugly. ""Ugly"" must be the word.",eré yí kò dún,"Yi movie jẹ ilosiwaju. ""Ireju"" gbọdọ jẹ ọrọ naa.",3,negative
1156,Guynman' is special. It is specially stupid.,Guynman ṣe pàtàkì. ósepàtàkì tí ó jé òmùgọ̀,"
Guynman' jẹ pataki. O ti wa ni pataki Karachi. ",3,negative
1157,This movie has less charisma than the 'Third Eye' series from the nineties with Pa Olu Jacobs. Stay away from this.,eré yí ní ọpọlọ ju 'ojú kẹta'' lọ  tí ó jé pé ara eré àtijó pẹ̀lú 'Pa OluJacobs. yà gò fùn èyí,Yi movie ni o ni kere Charisma ju 'Kẹta Eye' jara lati awọn nineties pẹlu Pa Olu Jacobs. Duro kuro ninu eyi.,3,negative
1158,". 'Big Fat Lie' isn't just not funny, it is terribly sub-standard too.","Big fat lie',  kò panilẹ́rìn, kòsì tó ojú òsùwọ̀n","Big Fat Lie' kii ṣe apanilẹrin nikan, o jẹ iwọn-ipilẹ pupọ paapaa.",3,negative
1159,"Hallmarked by nonsense, 'The Culprit' is complete and utter rubbish!",òsì ni ènìyàn tó jẹ̀bi,"Ti a samisi nipasẹ isọkusọ, 'The Culprit' ti pari ati idoti patapata!",3,negative
